,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
833,2016,LAR,-170.0,170.0,-200.29295,-6.02612,-194.26683,194.26683,-172.40632806265492,18.17361482087644,-190.57994288353137,14.048532512516811,-99.42141554796163,113.46994806047844,-201.13623970979276
834,2012,KC,-214.0,214.0,-131.48888,104.90361,-236.39249,236.39249,-101.5234224285895,89.16975678521074,-190.69317921380025,112.17344587930532,-49.681480568947165,161.85492644825248,-201.25625358742272
835,2000,ARI,-233.0,233.0,-84.3862,160.67189,-245.0581,245.0581,-58.586469750689986,132.23543326255836,-190.82190301324835,166.0799725599482,-13.469313311417316,179.54928587136553,-201.3926819075418
836,2006,OAK,-164.0,164.0,-240.2703,-59.094532,-181.17577,181.17577,-205.08446941568258,-14.095010861378572,-190.989458554304,-44.58866844032659,-118.01154298066277,73.42287454033618,-201.57026617005482
837,2024,CLE,-177.0,177.0,-221.1064,-15.283987,-205.82242,205.82242,-188.29301318561028,2.739466080185449,-191.03247926579573,-3.847301270733409,-110.99626955961403,107.14896828888062,-201.6158618052389
838,2004,SF,-193.0,193.0,-141.66313,75.51134,-217.17447,217.17447,-111.79657457518285,81.71161761152597,-193.5081921867088,90.61914070533797,-50.97879309039464,141.59793379573262,-204.2397538620719
839,2023,CAR,-180.0,180.0,-186.55086,20.510555,-207.0614,207.0614,-164.94854547157544,28.65945599974661,-193.60800147132207,27.392021589226196,-102.77588651024459,130.1679080994708,-204.3455370435073
840,1999,CLE,-220.0,220.0,-87.65963,152.02466,-239.6843,239.6843,-71.33094554608068,122.78315059294171,-194.1140961390224,155.72621733068044,-35.81909471970397,191.5453120503844,-204.88192305473137
841,2021,NYJ,-194.0,194.0,-99.861984,138.02333,-237.88531,237.88531,-75.63845723931271,118.6993684831934,-194.33782572250612,154.4369891827505,-40.00134509288371,194.4383342756342,-205.11904355122456
842,2013,JAX,-202.0,202.0,-137.87257,71.56692,-209.4395,209.4395,-119.10876994262374,76.45432540550759,-195.56309534813133,90.73750346146191,-61.84477242746902,152.58227588893092,-206.4176493835078
843,2023,NYG,-141.0,141.0,-208.75677,-44.126305,-164.63046,164.63046,-189.52267191959692,9.028634118806675,-198.5513060384036,-10.934525420671946,-126.52513534688498,115.59060992621303,-209.5847137988186
844,2021,HOU,-172.0,172.0,-154.22942,48.819485,-203.04889,203.04889,-136.0590416367063,65.18237558916414,-201.24141722587044,74.19773148951505,-85.93882717813938,160.13655866765444,-212.4358365268078
845,2014,OAK,-199.0,199.0,-203.47037,20.474651,-223.945,223.945,-171.31855692697656,31.35348376426088,-202.6720406912374,31.97812644571205,-105.18537418265316,137.16350062836523,-213.95208726629616
846,2005,SF,-189.0,189.0,-148.80473,55.324677,-204.12941,204.12941,-135.76997531059885,67.43231151427578,-203.20228682487465,73.18872615154848,-75.66332059914339,148.85204675069187,-214.51407028398145
847,2025,TEN,-194.0,194.0,-142.73949,87.50699,-230.24648,230.24648,-128.05909681821424,78.11253957543343,-206.17163639364765,97.8676317222222,-76.19795379026023,174.06558551248241,-217.66114468087497
848,2003,ARI,-227.0,227.0,-155.43016,87.2184,-242.64856,242.64856,-125.23157549217115,85.20849975590373,-210.44007524807486,99.64068635739986,-63.29411148370377,162.93479784110363,-222.1850629068534
849,2025,OAK,-191.0,191.0,-194.17113,34.273808,-228.44493,228.44493,-172.25685286831282,45.09692689604457,-217.35377976435737,43.98045156165654,-104.53599690859137,148.51644847024792,-229.5125741907036
850,2020,NYJ,-214.0,214.0,-164.9777,81.19463,-246.17233,246.17233,-138.80633536215765,83.45909806621945,-222.2654334283771,101.71286363507365,-92.62625506781637,194.33911870289,-234.71820563773863
851,2008,LAR,-233.0,233.0,-178.69617,66.65828,-245.35445,245.35445,-150.19190551788876,78.11132119616614,-228.3032267140549,85.32156716648802,-83.2068172770386,168.52838444352662,-241.1173796733319
852,2018,ARI,-200.0,200.0,-256.7634,-27.893684,-228.86972,228.86972,-225.9098826883004,3.4662186005474105,-229.3761012888478,-3.443757535706057,-144.95192817968,141.50817064397395,-242.25446913592555
853,2009,DET,-232.0,232.0,-172.44559,83.438354,-255.88394,255.88394,-143.85945094161352,89.45906481239922,-233.31851575401274,100.677273501034,-77.55944348182436,178.23671698285835,-246.43284939662018
854,2011,LAR,-214.0,214.0,-247.71777,-6.0452385,-241.67255,241.67255,-218.18347023347678,17.394020384040846,-235.57749061751764,12.069298909711776,-145.92746490210527,157.99676381181706,-248.82703094766603
855,2010,CAR,-212.0,212.0,-242.35396,-7.2781086,-235.07585,235.07585,-213.30068377848215,27.579909703396645,-240.8805934818788,12.391704937308925,-128.97402353494567,141.3657284722546,-254.4475410499576
856,2008,DET,-249.0,249.0,-115.79302,164.84567,-280.6387,280.6387,-103.32771794623056,138.7853522462049,-242.11307019243546,178.92411842451781,-54.574713287764396,233.4988317122822,-255.75378533367228
857,2000,CLE,-258.0,258.0,-153.48407,121.70565,-275.18973,275.18973,-144.33165871796018,110.25847896691664,-254.59013768487682,127.81090843530869,-84.991120512511,212.80202894781968,-268.9776442106183
858,2009,LAR,-261.0,261.0,-198.60333,90.30904,-288.91235,288.91235,-173.96107633484033,86.8572836384086,-260.8183599732489,104.82802083613251,-99.1447471684085,203.97276800454102,-275.57864501834626
859,2001,JAX,8.0,-8.0,-262.799,-3.0144758,-259.78455,259.78455,-245.88505454055453,16.93985533055813,-262.82490987111265,6.922204755100394,-157.36905257724672,164.29125733234713,-277.7052931826666
860,2002,JAX,13.0,-13.0,-236.09468,40.872646,-276.96732,276.96732,-230.42454695308825,56.597612670609564,-287.0221596236978,55.24567832921229,-152.78000039793628,208.02567872714857,-303.3508237636503
